,Bcell_TLS,CD8T,Endothelial,Epithelial,Fibroblast,Macrophage_TAM,Pericyte
GSM971989,0.1134192493953077,0.08117557364858416,0.03560336483475978,0.6390492627449091,0.04359267880813791,0.03292172001913479,0.054238150549166544
GSM971990,0.12473511797557717,0.12768298404737832,0.12381819616684335,0.4700895186019485,0.04193071009673099,0.06795538102941426,0.043788092082107336
GSM971991,0.08205962604413565,0.1151400080083551,0.12513320588410798,0.31368311110680075,0.23024187881189465,0.06593919542948222,0.06780297471522359
GSM971992,0.12232475557321261,0.12991789850969693,0.09037650328045331,0.49023080782436285,0.020992075421662554,0.07245287513864901,0.07370508425196268
GSM971993,0.12466317218764002,0.16601311317652287,0.09448302848655071,0.3756143707040605,0.09001281598954983,0.08400885604011941,0.06520464341555673
GSM971994,0.06154529561235489,0.08448104984378353,0.12078230164475551,0.448916709323944,0.1597406088421657,0.042616258463913634,0.08191777626908273
GSM971995,0.08659521763315266,0.11677865755555068,0.20628646997877123,0.3690780640530727,0.06307202816607985,0.0783858199538752,0.0798037426594975
GSM971996,0.06685405591711807,0.1325111851891035,0.22866881195486205,0.13939774301565883,0.19795736424787574,0.1292037552851841,0.10540708439019762
GSM971997,0.3202749307040913,0.26805105180551414,0.1269540616736627,0.11695170219541431,0.02906658349773858,0.0946751570445165,0.04402651307906243
GSM971998,0.0722297217639323,0.09683696298468117,0.20732773311946587,0.4092158355592702,0.03300707852382444,0.10838964181897047,0.07299302622985543
GSM971999,0.14262344677577846,0.125433806110442,0.1728885618947515,0.3345759217233531,0.07114400120746563,0.07233627335182163,0.08099798893638792
GSM972000,0.05710001362300397,0.07586442774329435,0.16095440147927972,0.4577515313934764,0.04731824657378874,0.05875469042986118,0.14225668875729552
GSM972001,0.17876004835998757,0.1765678306600585,0.13625171526234653,0.3621615946085646,0.010607206615319274,0.058641819280660416,0.07700978521306319
GSM972002,0.05051377822572467,0.0468140585840761,0.19995035496364968,0.4564064837362299,0.09068214422627922,0.04936303555307707,0.10627014471096335
GSM972003,0.14965029574456684,0.11572226833134168,0.1657922454184703,0.4093334712006888,0.0332244037376276,0.03284544888598276,0.09343186668132193
GSM972004,0.10359461909529734,0.1300558681938595,0.13239515850285244,0.3991001276526491,0.06748378238806593,0.05924820803822156,0.10812223612905415
GSM972005,0.07635256901269681,0.07613922654967999,0.04334046483497779,0.7691953876512838,0.0,0.021688139553646287,0.01328421239771538
GSM972006,0.09720854601491052,0.10640381920770446,0.19726789994682012,0.24675041233717024,0.17811673095243868,0.054437986013024915,0.11981460552793122
GSM972007,0.062461072982302496,0.095270115616661,0.16232171988742486,0.25832172372795936,0.12900375879942144,0.13323005905017346,0.15939154993605748
GSM972008,0.03863688049290902,0.034991889307125025,0.2844496358670802,0.25140132985311364,0.17761233869917936,0.15663301649090475,0.05627490928968786
GSM972009,0.11356920327826228,0.07710555576576127,0.23041220364259632,0.3595801392872739,0.09749205120767263,0.04462648259128085,0.07721436422715279
GSM972010,0.05602263907928583,0.11004142408523046,0.14786204317808838,0.3561718376329194,0.14898685082677754,0.07301735559446522,0.10789784960323312
GSM972011,0.13047576965469926,0.10812335881707465,0.13645386319006841,0.1285535800641619,0.25943285444095143,0.07722013545376347,0.1597404383792809
GSM972012,0.12035182420814795,0.13067647458471834,0.18972345057572576,0.40509381939291306,0.0,0.03537773047145633,0.11877670076703839
GSM972013,0.05571219978722138,0.048336080419225234,0.2345270866591181,0.32665480837144095,0.09152368748092261,0.019821054966311848,0.2234250823157598
GSM972014,0.05270832888488643,0.04175838371891274,0.16494633715142965,0.4953483132484997,0.12187008551260756,0.0324950767901524,0.09087347469351142
GSM972015,0.04980908049603013,0.06924104740887119,0.13382616648280207,0.4889429374603542,0.1117897268461069,0.08035163432901472,0.06603940697682059
GSM972016,0.14285491271423106,0.06620582614614334,0.2635997648165641,0.22583656732575524,0.10346861264891384,0.0750929847157807,0.12294133163261169
GSM972017,0.1075883831397116,0.18007287549910542,0.1128693055737029,0.3342320441445099,0.07506514118633668,0.10892401722909274,0.08124823322754075
GSM972018,0.06154728430219234,0.12503959521193578,0.15106546730221787,0.341325600269386,0.13920639177193136,0.1308635548760086,0.05095210626632799
GSM972019,0.1378928411449653,0.20029393406935822,0.08932468447116705,0.2808215988300895,0.15445785478618368,0.08306978156678076,0.054139305131455435
GSM972020,0.10876669988309298,0.12446971800381937,0.17499373299433438,0.3978435159903073,0.08682298725345595,0.03833032853559016,0.06877301733939971
GSM972021,0.1092946158590165,0.0550831514770839,0.06451095795877852,0.5139665464042581,0.032861004389109785,0.12770314727627124,0.09658057663548199
GSM972022,0.16581564498893406,0.1239969226105194,0.11375138511745601,0.34213499653979484,0.12009569380005206,0.05896241814390009,0.07524293879934348
GSM972023,0.17907900118243053,0.04918137738409991,0.22265131888678047,0.35591664127220746,0.05337478763660488,0.0340241629024255,0.10577271073545116
GSM972024,0.10702164779071939,0.10300793983869538,0.08428422541465358,0.5002142409352517,0.04654625796448894,0.05583238557874097,0.10309330247744998
GSM972025,0.09614577296037086,0.129657507122329,0.1327200174564201,0.39661657159863684,0.12434889157747508,0.05790932442043664,0.06260191486433142
GSM972026,0.04770159098490012,0.0652911973980335,0.14613880106572574,0.35915777765185225,0.11207595988250678,0.1713859878799832,0.09824868513699851
GSM972027,0.11891157801217112,0.04962787947989365,0.13401818583397573,0.48198175995906584,0.0007606481377210818,0.06258353646307173,0.1521164121141008
GSM972028,0.15664863337281634,0.13228950481367177,0.17818019959472806,0.32008343094308267,0.04272892975818467,0.07836281579063326,0.09170648572688322
GSM972029,0.043892447057238805,0.09115979671221956,0.2277165065944359,0.2818259443638284,0.08365818005819856,0.050618262234598775,0.22112886297948003
GSM972030,0.06207618439235934,0.06112570769871684,0.39168728282338705,0.12925329285223333,0.11619938984738658,0.0658180941784428,0.1738400482074741
GSM972031,0.04873697872691863,0.05271762334578176,0.074444260663827,0.4671442082159228,0.18685885800690505,0.04502747581410317,0.12507059522654146
GSM972032,0.05677585689678193,0.08615613496938158,0.10521352840243288,0.42923646172247754,0.17439991186903975,0.038393005977675525,0.10982510016221075
GSM972033,0.09709148233963792,0.06423434191022487,0.1100245847627976,0.6258979108959547,0.019767683557045546,0.033357103139771666,0.04962689339456775
GSM972034,0.13579264100273833,0.11344712883821402,0.12892430528966298,0.5142927990996355,0.012220552403006704,0.04393721169050867,0.05138536167623362
GSM972035,0.08225537027961259,0.05888426308824271,0.13403942759623652,0.56700516223006,0.0,0.04877496324570626,0.10904081356014189
GSM972036,0.10104670879176172,0.09749654169036118,0.1464352439903449,0.466657837363147,0.0802993847191062,0.040450054598644765,0.0676142288466342
GSM972037,0.11115905558467905,0.10566280170048054,0.1167320813241074,0.540783960011382,0.020442531410233,0.06049127530987194,0.044728294659246146
GSM972038,0.062461599662758174,0.07001286776505117,0.1281269246885567,0.5747994445786835,0.027819340525402553,0.059330111031202726,0.07744971174834517
GSM972039,0.14567747405214762,0.08499961939756913,0.3072094548303662,0.004586871023981524,0.23557254190738391,0.03986943252392873,0.18208460626462275
GSM972040,0.05449667582941396,0.06843068571123644,0.1601908971990266,0.5340754449747653,0.027851905802128755,0.040647940869878614,0.11430644961355024
GSM972041,0.07351836012294068,0.05563141996925495,0.13738764911689128,0.468881299464745,0.1332340503987673,0.031715353000724214,0.09963186792667668
GSM972042,0.1414189475648704,0.1298991531356095,0.10566034394236071,0.5058524762702752,0.020504201511897635,0.05357258226334505,0.04309229531164147
GSM972043,0.04505002692312407,0.06381143750076018,0.16804818407405314,0.5259479347961902,0.08087862441620754,0.041445415729880204,0.07481837655978468
GSM972044,0.08297499889348618,0.05203701016401098,0.07558914528883048,0.7102558968007946,0.03804255648450141,0.03513113169940473,0.005969260668971629
GSM972045,0.15458793156356143,0.07524137057513547,0.1376319795283335,0.46994375921373427,0.06088159656109631,0.03269834165664253,0.06901502090149648
GSM972046,0.09870818203611102,0.203550888119276,0.18904021173931612,0.1385325855416266,0.11247910268142758,0.18039134465042586,0.07729768523181688
GSM972047,0.052233372456446374,0.08969023125349537,0.12521602777447155,0.4561879401899126,0.11725645371647204,0.03583754129572946,0.12357843331347268
GSM972048,0.09271636659880768,0.0467546067630155,0.17005953298399978,0.5002470323540221,0.05174969599656113,0.04645986572043452,0.09201289958315906
GSM972049,0.08889277536298473,0.07579110800303232,0.14397854562275428,0.5253994915719246,0.04509035025316699,0.06659319003979981,0.05425453914633742
GSM972050,0.14765968164544316,0.10714077083372621,0.0940225986562674,0.54780076343883,0.007644845983062841,0.034599300988986344,0.061132038453684055
GSM972051,0.03785491203310519,0.03186080186270314,0.28976532799427945,0.152345499104375,0.1876790362688874,0.07503376641992644,0.2254606563167235
GSM972052,0.08121714310453411,0.07180560537479075,0.13702662337428292,0.4301360904151834,0.1320766650879363,0.039695934927734995,0.1080419377155374
GSM972053,0.08326831798211848,0.07602377260746424,0.06745638501886343,0.60412425874747,0.06813843371073107,0.03690110700176404,0.06408772493158882
GSM972054,0.09499891926571295,0.07187875362174426,0.2197546311311547,0.2504450953193726,0.142861173290139,0.08151287950147516,0.13854854787040116
GSM972055,0.06078534421678258,0.1654870222072337,0.18796939682312033,0.22993416277275378,0.14774138581667337,0.10431466925981626,0.10376801890361993
GSM972056,0.059240075243074376,0.09923894276001319,0.17068955836449196,0.4463027217891599,0.07562523465655069,0.09974034282715595,0.04916312435955387
GSM972057,0.10268866430229143,0.1275353761204824,0.1897967947467471,0.39956630325928555,0.0157235852882366,0.0665092883372198,0.09817998794573721
GSM972058,0.03450834452934589,0.10389010181999957,0.18965716120824233,0.3359631144519993,0.12957728242222946,0.15263932719736717,0.053764668370816365
GSM972059,0.21845236929255632,0.16860309661353373,0.18436026103092987,0.18183037631988092,0.061542365649385075,0.09745594537654971,0.08775558571716431
GSM972060,0.07622417483317097,0.16850965105336196,0.12339352178508789,0.39920192383403214,0.07522106145019813,0.07662032858928414,0.08082933845486474
GSM972061,0.1251105714563067,0.14593868461294407,0.17179363917430698,0.29536949748449237,0.0750269854517485,0.06959923819814749,0.11716138362205408
GSM972062,0.09121502539023012,0.11553964969252317,0.20019443377581828,0.35471499550904717,0.06695615915590515,0.07968251631886342,0.09169722015761271
GSM972063,0.06959302509064244,0.12814907716874402,0.16366596761610744,0.27213982471412435,0.15739413157146576,0.11209724398021938,0.09696072985869653
GSM972064,0.1306009801475754,0.1161678734639668,0.1254140547164366,0.27391470405574325,0.1441448798337519,0.14030880412176086,0.06944870366076517
GSM972065,0.07515414307400908,0.10394989665843825,0.22167839900392758,0.3283355473761799,0.08715961528935082,0.08527096867856607,0.09845142991952839
GSM972066,0.15943191380751132,0.10567095701649046,0.17882649827937128,0.3025950337860609,0.08837820598718,0.08011242925028447,0.08498496187310173
GSM972067,0.07641252478763721,0.1317052359335978,0.14062988552236888,0.3240169582443009,0.13160436232691658,0.0766429204398261,0.1189881127453525
GSM972068,0.04938109571251603,0.09766744814082393,0.21340784626539036,0.1822260945333062,0.17085392591199713,0.1887960201870555,0.09766756924891086
GSM972069,0.08399244433629868,0.08774666162340151,0.1461642686591734,0.34205910899080144,0.18948971762667333,0.05383254946393299,0.09671524929971859
GSM972070,0.10943629540269033,0.11294726290699814,0.1663136033237427,0.3963075417658194,0.06647296840565868,0.08011783709272739,0.06840449110236343
GSM972071,0.05184542776259442,0.06439598695273428,0.18706960694308206,0.3668099710012937,0.14597747139828587,0.08176152808034737,0.1021400078616624
GSM972072,0.07741987956841755,0.21551135047011452,0.11308936459246098,0.23837689435611542,0.13808225480081132,0.1690698914428613,0.048450364769218913
GSM972073,0.07055791035090925,0.10777327123481814,0.15204982692969596,0.3094018370556605,0.17544187814332765,0.10776313300568506,0.07701214327990343
GSM972074,0.12228199416426101,0.1601393550135871,0.11493450760644451,0.3423578354407401,0.0941156772531509,0.10793059038936174,0.05824004013245469
GSM972075,0.0690386971110757,0.19192263661746237,0.10583487672686637,0.3281786487595352,0.10666737421525821,0.1561476141978817,0.04221015237192047
GSM972076,0.05242908464932606,0.1415341486107398,0.1551150636574415,0.31515767506293135,0.140255817276808,0.1026213457135316,0.09288686502922183
GSM972077,0.12911178132788248,0.16993462500571926,0.19846601219103935,0.23977061420329945,0.06615547073629334,0.0928711859578568,0.10369031057790927
GSM972078,0.05290288503633031,0.05800761782906938,0.2249477007062065,0.31502594243621224,0.14746861485184792,0.06222358299193285,0.13942365614840083
GSM972079,0.11598264415748875,0.16556253209702054,0.22710678862252373,0.24292253739722325,0.05723194569894052,0.09927455807555008,0.09191899395125314
GSM972080,0.06781622332821738,0.06694385851784491,0.12233666372833324,0.42229675922768567,0.1707025915113283,0.09282770135743529,0.05707620232915526
GSM972081,0.10919222911494822,0.09292761178546435,0.18352010181134865,0.3856396557297224,0.06218782767822992,0.06872205510810113,0.09781051877218543
GSM972082,0.08130790362124984,0.11796798989097101,0.2661392662512779,0.19215214765479258,0.16356951556768476,0.07617056360437853,0.10269261340964543
GSM972083,0.10160805582080112,0.19839759779229346,0.08064076710179421,0.3288755195820588,0.1300756538517734,0.08231905489676,0.07808335095451889
GSM972084,0.23463927871277615,0.15535873762084113,0.1371629743275667,0.21390164071140752,0.09494475817190666,0.08533000443950176,0.07866260601600014
GSM972085,0.12648795990222278,0.13773933236658129,0.19291452141555873,0.29283640994188553,0.10251440734641128,0.059115655593689434,0.08839171343365111
GSM972086,0.12493710338609955,0.10663066350950196,0.13507820195733172,0.4541258006325376,0.03720255796052195,0.033578261063917966,0.10844741149008934
GSM972087,0.15935372060984584,0.17785789955023554,0.09834530226481011,0.41997139300932906,0.03254491186888892,0.055155188734384464,0.05677158396250614
GSM972088,0.30478275621945844,0.08235873856201956,0.24046396726286806,0.17646134200022986,0.042029956633596835,0.050707481597463376,0.1031957577243637
GSM972089,0.16812660317395908,0.05341086538373997,0.26196502385816894,0.11468962238893582,0.10351111292890643,0.09206246472168667,0.20623430754460303
GSM972090,0.07319548728112683,0.041038313587162596,0.0653190431909893,0.7104419859605693,0.05504154790804219,0.027243544805641978,0.02772007726646776
GSM972091,0.07491065167827762,0.10001513721881046,0.060149976185853736,0.6746856593186161,0.04072216036304999,0.034268300456108784,0.015248114779283383
GSM972092,0.04289832863797175,0.06846895216701947,0.14688372057021737,0.3666459180759481,0.15702178292449104,0.1130187049972086,0.10506259262714364
GSM972093,0.07098915732234114,0.045069672556599605,0.2658979667976871,0.31465745498562014,0.15965964046402178,0.049365277458378126,0.09436083041535212
GSM972094,0.15253489022777503,0.13863654279268225,0.1667700237630898,0.26448184626838495,0.1640635519445657,0.051783659731594434,0.06172948527190776
GSM972095,0.04119317603325132,0.05188560736775183,0.16004631056500998,0.436099405429479,0.15471176515659368,0.062090176357264444,0.09397355909064979
GSM972096,0.15250259967370386,0.08461049497309374,0.05875095993152083,0.5733218602947451,0.012111511121864687,0.03670407100997542,0.0819985029950965
GSM972097,0.09230482252810236,0.07978228739729575,0.09647992266798577,0.16213994331307932,0.3438092178290391,0.073474503669365,0.15200930259513262
GSM972098,0.15632191319283234,0.10648170922762536,0.1296359792975269,0.5196376626317065,0.004649028810587033,0.034846675841078624,0.048427030998643095
GSM972099,0.10202625446094361,0.10824462815633532,0.09126072565951272,0.489150180786116,0.011130008944178624,0.04849488027195341,0.14969332172096028
GSM972100,0.1038530829179252,0.11714400982477932,0.08208466138393897,0.4782657001807742,0.09032916307073945,0.05159822215402727,0.0767251604678155
GSM972101,0.21643203524958857,0.1447256236497429,0.14505386350123953,0.29433113333257926,0.04264831925016135,0.06938742385744714,0.0874216011592414
GSM972102,0.21320169943677297,0.2093477432264494,0.1382984646005347,0.1702779967343337,0.08690305531058581,0.12205131097938578,0.05991972971193752
GSM972103,0.12659382812280703,0.19349454787144277,0.11026974356112158,0.2758793555690047,0.1376082239909416,0.08676411385678806,0.06939018702789423
GSM972104,0.08773323231258948,0.10008236362971783,0.19966396247479873,0.21523864484882058,0.16674699699980772,0.08644909732048876,0.14408570241377697
GSM972105,0.15437890225243897,0.08162459370921799,0.13188772095944037,0.300602457061105,0.07583466176237534,0.03558060502397239,0.22009105923144986
GSM972106,0.08456482938473664,0.06204709865249488,0.07435626793214349,0.4623629576511977,0.13765444079436168,0.03102775217621869,0.14798665340884684
GSM972107,0.1109068762731917,0.11354115271391561,0.19812000656782344,0.35628892523670874,0.09372328050052194,0.06262413351357178,0.06479562519426689
GSM972108,0.09413312563276277,0.17441709631520813,0.1247062431406399,0.39792468892202537,0.04261990740635173,0.08784394027318343,0.07835499830982866
GSM972109,0.08810938361528582,0.08283444792303084,0.14647229278389093,0.41515702658175724,0.08019866021770737,0.1110366334535898,0.07619155542473811
GSM972110,0.15310309677922102,0.1894059140000126,0.10481790943457522,0.3779839048842144,0.012942055537752944,0.09630330342882983,0.06544381593539397
GSM972111,0.2147357340878548,0.16841726005196916,0.13795166250962154,0.30172491898830256,0.02927237181302507,0.06621599111044514,0.08168206143878164
GSM972112,0.06140615472883504,0.1468502305964436,0.10635000662728052,0.16723167710070364,0.21281730859928485,0.2033281517849704,0.10201647056248203
GSM972113,0.08539878237633353,0.11307316589584802,0.17981850804457697,0.1394299504939011,0.18959541837748603,0.15863963442726767,0.13404454038458657
GSM972114,0.0984853068572599,0.04538754599869675,0.21185661609578757,0.38817911183148884,0.13126916092287547,0.04883546362879382,0.07598679466509765
GSM972115,0.14256667324906866,0.0684190730857607,0.17551191339226085,0.39501657860972095,0.0699438396987304,0.04231992646784534,0.10622199549661307
GSM972116,0.11825127040497402,0.09738111241737994,0.13332571021607967,0.39628218124629216,0.018761221459370356,0.06428874491291023,0.1717097593429937
GSM972117,0.14458630811971163,0.29898228604073923,0.11118094254525143,0.24281070583350048,0.03434146511700699,0.11333785495280142,0.05476043739098874
GSM972118,0.08781037776976117,0.07061061910970015,0.16421873841300605,0.5416002979593928,0.03678051396879225,0.020662342693939767,0.07831711008540757
GSM972119,0.08224058142072752,0.0606215557409733,0.09451472745572036,0.4187233238418792,0.147592685595513,0.049607012322279175,0.14670011362290739
GSM972120,0.07297562955769452,0.133641507055417,0.13755979682893457,0.305216446528638,0.1576418627839262,0.11478171973036881,0.0781830375150209
GSM972121,0.14154607043638864,0.13777426732442982,0.21492853289002833,0.27607730999534313,0.01872228547528225,0.07414307552400871,0.13680845835451905
GSM972122,0.10370570307576304,0.03667235294495438,0.15658210745962942,0.5270535547048697,0.048928616859137256,0.028447566193617917,0.09861009876202824
GSM972123,0.14223433516121467,0.09779356820531306,0.14786448709819836,0.46148007075771597,0.01719454617823948,0.032400806341787464,0.10103218625753123
GSM972124,0.15816434095071796,0.12053890431688756,0.17324056646987346,0.31216498329751236,0.05338884143494441,0.08306639734894508,0.09943596618111912
GSM972125,0.11347583231450929,0.06622634287574145,0.17862756648003708,0.26211602161115727,0.09316062523411783,0.09153099488124365,0.1948626166031935
GSM972126,0.09561700171606786,0.07251311580007917,0.10384492125605875,0.5521234574234078,0.06345525380707617,0.020786392596987703,0.09165985740032247
GSM972127,0.16071282164762357,0.10767935687528715,0.18973621397135437,0.264619208925251,0.0566649558346886,0.07124584821712329,0.14934159452867204
GSM972128,0.0690465396570783,0.09431556636089206,0.2347244336227234,0.24894425828034353,0.13615655141411984,0.09357702955785528,0.12323562110698744
GSM972129,0.1801791873767411,0.11813237695718183,0.11606018542928218,0.32830586051494526,0.0984230321522287,0.10539641494564894,0.053502942623972
GSM972130,0.13258164672940997,0.08714441724713139,0.11157399732516117,0.47518497225865053,0.050059174113036786,0.03598210715542419,0.1074736851711859
GSM972131,0.17878899097167888,0.09085615266364881,0.17367097082945826,0.22861533778298077,0.15692414034927168,0.061410774632480125,0.10973363277048151
GSM972132,0.08383870813013186,0.04381385721361955,0.1805876379222145,0.3844560020310912,0.1216084008875,0.054168130428189,0.1315272633872539
GSM972133,0.06354758449605188,0.0977930956754495,0.15674347393489083,0.30351763627613,0.16064048594881383,0.111080445373267,0.10667727829539699
GSM972134,0.2098792946863459,0.06880542043002867,0.16449979375715346,0.24056488961088815,0.10176742408415058,0.08300650411975019,0.13147667331168306
GSM972135,0.12278706679641277,0.06846984382265857,0.16506880000390997,0.48844578759245155,0.0,0.03834769537522819,0.11688080640933891
GSM972136,0.09672434864757816,0.06774759371360549,0.13479192834713746,0.43038338914422225,0.07357077862818709,0.06156319844979467,0.13521876306947478
GSM972137,0.1583068779776147,0.12076790502552094,0.1367275895416553,0.37151783460356985,0.04663410639992546,0.04727710004001371,0.11876858641170013
GSM972138,0.1518843239227053,0.11494303976160375,0.11590322936547671,0.4317212233732994,0.05363021212521278,0.061532078529481504,0.0703858929222206
GSM972139,0.12799322053679896,0.04812865127280177,0.11453864795938573,0.4708156075423355,0.12248644904403364,0.03677888372402533,0.07925853992061907
GSM972140,0.04292389916002804,0.057685954492494536,0.10669917594148487,0.25473861911305334,0.24797895529026853,0.16671838465836017,0.12325501134431051
GSM972141,0.05719809608970883,0.03843142325280922,0.2627178457502272,0.2725793636926433,0.21406329927535062,0.06424958129685027,0.09076039064241051
GSM972142,0.04777176692742134,0.05049175817410753,0.1325082221011912,0.5396098231926985,0.05378482854695303,0.042052869457329604,0.13378073160029888
GSM972143,0.06495110419528519,0.1288284333139551,0.1351188847438274,0.33937749738778455,0.13549131600611022,0.07613740377368482,0.12009536057935256
GSM972144,0.10032406377651235,0.09115423980716073,0.13382107499674079,0.4890288170390771,0.04575314371510476,0.044219214461214476,0.09569944620418974
GSM972145,0.21075678447770071,0.09145227682307593,0.11922042481705933,0.37283271341795365,0.06984923240506889,0.048129126630925244,0.08775944142821625
GSM972146,0.0717982573263228,0.08625788046764025,0.18454881423876804,0.30528672777438465,0.18831767858694815,0.06021000592728507,0.10358063567865088
GSM972147,0.038644473578705145,0.0803346048003361,0.10163641033190461,0.5012531333705968,0.13891296290824823,0.05221979103042013,0.08699862397978898
GSM972148,0.060863576602875766,0.10572217375728224,0.08075166433602537,0.5067051140424446,0.0749010415110974,0.08073603141691214,0.09032039833336246
GSM972149,0.15096131883899364,0.12210220930434061,0.17268258934943093,0.34976011244432986,0.04125815904909522,0.053663450021936974,0.10957216099187278
GSM972150,0.14775233144743835,0.08115660880690136,0.14400395107494882,0.3599959495608701,0.0974304172304513,0.06326601881590857,0.1063947230634816
GSM972151,0.11311051176613082,0.1332422110960183,0.07866025209267812,0.5432574553301489,0.01637899168442602,0.032122752080365594,0.0832278259502322
GSM972152,0.09727029952295284,0.1048097753089801,0.09953110850245477,0.5080302827003126,0.039553837636383385,0.048399812811996096,0.10240488351692002
GSM972153,0.1307871980222274,0.07894519609924018,0.16562348388185888,0.3933700884571015,0.08244046133093715,0.058303065227531044,0.09053050698110399
GSM972154,0.08659258934402425,0.08407571797796275,0.10252660866496892,0.5094973534870854,0.10861242147787172,0.03753539819273051,0.07115991085535642
GSM972155,0.09945923175341051,0.060213211779571646,0.2394900908082286,0.4197932860517136,0.08122209136932111,0.013232623635962903,0.08658946460179157
GSM972156,0.0829993215458758,0.059901041089500104,0.13643033839109142,0.46909461303046646,0.12498463356161725,0.05162075890035759,0.07496929348109146
GSM972157,0.10468273047022919,0.06575536137576163,0.11956209877506667,0.3898540905548047,0.11302629508109766,0.04361993407505609,0.16349948966798394
GSM972158,0.08865703141259212,0.13365040529381714,0.11619474634369553,0.2851803699780441,0.14697703996645683,0.1463144893716362,0.08302591763375813
